IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
50.18.134.9,2082,0,false,ORD,North America,Chicago,180,0.00
13.57.192.117,2086,0,false,ORD,North America,Chicago,180,0.00
54.193.211.93,2086,0,false,ORD,North America,Chicago,180,0.00
34.254.204.172,2082,0,false,ORD,North America,Chicago,181,0.00
15.237.150.154,2095,0,false,ORD,North America,Chicago,181,0.00
35.181.5.220,2096,0,false,ORD,North America,Chicago,181,0.00
3.72.81.223,8080,0,false,ORD,North America,Chicago,181,0.00
54.215.209.53,2087,0,false,ORD,North America,Chicago,181,0.00
54.155.152.189,80,0,false,ORD,North America,Chicago,181,0.00
15.236.211.34,2053,0,false,ORD,North America,Chicago,181,0.00
13.56.200.110,8880,0,false,ORD,North America,Chicago,181,0.00
34.254.178.33,2052,0,false,ORD,North America,Chicago,181,0.00
52.19.153.232,2096,0,false,ORD,North America,Chicago,181,0.00
176.116.21.89,2096,80,false,LHR,Europe,London,181,0.00
3.101.89.77,443,0,false,ORD,North America,Chicago,181,0.00
34.254.204.172,8880,0,false,ORD,North America,Chicago,181,0.00
18.196.251.205,8080,0,false,ORD,North America,Chicago,181,0.00
63.35.220.225,80,0,false,ORD,North America,Chicago,181,0.00
54.177.107.65,2086,0,false,ORD,North America,Chicago,181,0.00
34.246.181.183,8080,0,false,ORD,North America,Chicago,181,0.00
34.252.189.195,2082,0,false,ORD,North America,Chicago,181,0.00
3.77.92.95,2052,0,false,ORD,North America,Chicago,181,0.00
34.245.20.7,443,0,false,ORD,North America,Chicago,181,0.00
54.176.110.124,80,0,false,ORD,North America,Chicago,181,0.00
63.35.220.225,8080,0,false,ORD,North America,Chicago,181,0.00
54.219.0.80,2052,0,false,ORD,North America,Chicago,181,0.00
3.72.81.223,8443,0,false,ORD,North America,Chicago,181,0.00
3.249.94.143,80,0,false,ORD,North America,Chicago,181,0.00
3.75.240.70,2096,0,false,ORD,North America,Chicago,181,0.00
3.75.234.141,2052,0,false,ORD,North America,Chicago,181,0.00
3.253.112.229,2095,0,false,ORD,North America,Chicago,181,0.00
18.185.174.133,80,0,false,ORD,North America,Chicago,181,0.00
54.155.152.189,2082,0,false,ORD,North America,Chicago,181,0.00
18.197.156.124,2083,0,false,ORD,North America,Chicago,181,0.00
35.178.147.176,443,443,true,LHR,Europe,London,181,0.00
13.56.200.110,8080,0,false,ORD,North America,Chicago,181,0.00
3.76.120.41,2087,0,false,ORD,North America,Chicago,181,0.00
35.178.186.78,8080,443,true,LHR,Europe,London,181,0.00
3.79.42.131,2083,0,false,ORD,North America,Chicago,181,0.00
3.253.16.236,443,0,false,ORD,North America,Chicago,181,0.00
3.253.112.229,2086,0,false,ORD,North America,Chicago,181,0.00
3.249.94.143,8080,0,false,ORD,North America,Chicago,181,0.00
54.219.144.56,8880,0,false,ORD,North America,Chicago,181,0.00
18.197.156.124,2082,0,false,ORD,North America,Chicago,181,0.00
54.193.211.93,80,0,false,ORD,North America,Chicago,182,0.00
34.246.181.183,80,0,false,ORD,North America,Chicago,182,0.00
63.35.220.225,8880,0,false,ORD,North America,Chicago,182,0.00
34.254.178.33,2087,0,false,ORD,North America,Chicago,182,0.00
3.253.112.229,2087,0,false,ORD,North America,Chicago,182,0.00
50.18.240.160,8080,0,false,ORD,North America,Chicago,182,0.00
34.254.178.33,443,0,false,ORD,North America,Chicago,182,0.00
54.177.233.59,2096,0,false,ORD,North America,Chicago,182,0.00
52.19.229.176,2052,0,false,ORD,North America,Chicago,182,0.00
3.75.234.141,8443,0,false,ORD,North America,Chicago,182,0.00
52.30.242.7,2053,0,false,ORD,North America,Chicago,182,0.00
15.237.25.107,2095,0,false,ORD,North America,Chicago,182,0.00
13.57.27.53,2053,0,false,ORD,North America,Chicago,182,0.00
3.249.94.143,2053,0,false,ORD,North America,Chicago,182,0.00
54.193.30.242,2087,0,false,ORD,North America,Chicago,182,0.00
54.219.0.80,2096,0,false,ORD,North America,Chicago,182,0.00
3.101.105.217,2083,0,false,ORD,North America,Chicago,182,0.00
52.19.153.232,8080,0,false,ORD,North America,Chicago,182,0.00
52.19.153.232,8880,0,false,ORD,North America,Chicago,182,0.00
54.183.104.27,2086,0,false,ORD,North America,Chicago,182,0.00
54.219.0.80,2095,0,false,ORD,North America,Chicago,182,0.00
3.253.112.229,80,0,false,ORD,North America,Chicago,182,0.00
34.246.181.183,2083,0,false,ORD,North America,Chicago,182,0.00
3.79.42.131,2053,0,false,ORD,North America,Chicago,182,0.00
13.56.247.74,2082,0,false,ORD,North America,Chicago,182,0.00
54.219.120.119,2086,0,false,ORD,North America,Chicago,182,0.00
13.56.209.153,8880,0,false,ORD,North America,Chicago,182,0.00
54.219.0.80,443,0,false,ORD,North America,Chicago,182,0.00
54.176.110.124,8880,0,false,ORD,North America,Chicago,182,0.00
3.255.168.34,2083,0,false,ORD,North America,Chicago,182,0.00
3.253.16.236,2053,0,false,ORD,North America,Chicago,182,0.00
3.66.228.107,443,0,false,ORD,North America,Chicago,182,0.00
3.255.99.141,2052,0,false,ORD,North America,Chicago,182,0.00
3.68.65.85,2095,0,false,ORD,North America,Chicago,182,0.00
3.101.105.217,443,0,false,ORD,North America,Chicago,182,0.00
54.219.144.56,2096,0,false,ORD,North America,Chicago,182,0.00
3.77.92.95,8880,0,false,ORD,North America,Chicago,182,0.00
54.193.30.242,2095,0,false,ORD,North America,Chicago,182,0.00
176.34.140.12,2083,0,false,ORD,North America,Chicago,182,0.00
34.254.200.82,8443,0,false,ORD,North America,Chicago,182,0.00
13.57.192.117,2082,0,false,ORD,North America,Chicago,182,0.00
3.79.42.131,2052,0,false,ORD,North America,Chicago,183,0.00
54.215.62.8,2052,0,false,ORD,North America,Chicago,183,0.00
18.203.243.192,2053,0,false,ORD,North America,Chicago,183,0.00
52.30.242.7,8080,0,false,ORD,North America,Chicago,183,0.00
18.185.104.46,443,0,false,ORD,North America,Chicago,183,0.00
18.200.248.168,8880,0,false,ORD,North America,Chicago,183,0.00
3.72.81.223,2082,0,false,ORD,North America,Chicago,183,0.00
3.101.89.77,2087,0,false,ORD,North America,Chicago,183,0.00
13.57.236.173,443,0,false,ORD,North America,Chicago,183,0.00
54.177.96.222,2087,0,false,ORD,North America,Chicago,183,0.00
63.35.220.225,2083,0,false,ORD,North America,Chicago,183,0.00
13.56.247.74,2053,0,false,ORD,North America,Chicago,183,0.00
52.53.125.37,2053,0,false,ORD,North America,Chicago,183,0.00
13.57.192.117,2052,0,false,ORD,North America,Chicago,183,0.00
54.217.187.243,2095,0,false,ORD,North America,Chicago,183,0.00
18.197.156.124,8443,0,false,ORD,North America,Chicago,183,0.00
54.177.233.59,2052,0,false,ORD,North America,Chicago,183,0.00
50.18.134.9,2086,0,false,ORD,North America,Chicago,183,0.00
3.68.65.85,2053,0,false,ORD,North America,Chicago,183,0.00
3.68.118.86,2053,0,false,ORD,North America,Chicago,183,0.00
3.68.65.85,8443,0,false,ORD,North America,Chicago,183,0.00
18.185.174.133,2095,0,false,ORD,North America,Chicago,183,0.00
54.215.22.12,8880,0,false,ORD,North America,Chicago,183,0.00
18.200.248.168,2086,0,false,ORD,North America,Chicago,183,0.00
184.169.154.119,80,0,false,ORD,North America,Chicago,183,0.00
18.193.80.213,8080,0,false,ORD,North America,Chicago,183,0.00
34.242.253.205,2082,0,false,ORD,North America,Chicago,183,0.00
3.77.43.157,80,0,false,ORD,North America,Chicago,183,0.00
52.30.242.7,2087,0,false,ORD,North America,Chicago,183,0.00
3.101.65.124,2096,0,false,ORD,North America,Chicago,183,0.00
18.196.251.205,2096,0,false,ORD,North America,Chicago,183,0.00
35.158.135.194,2052,0,false,ORD,North America,Chicago,183,0.00
18.195.75.54,8443,0,false,ORD,North America,Chicago,183,0.00
18.193.80.213,2087,0,false,ORD,North America,Chicago,183,0.00
3.73.76.117,2083,0,false,ORD,North America,Chicago,183,0.00
3.67.39.1,2082,0,false,ORD,North America,Chicago,183,0.00
54.219.0.80,2087,0,false,ORD,North America,Chicago,183,0.00
54.215.22.12,2052,0,false,ORD,North America,Chicago,183,0.00
3.68.118.86,2052,0,false,ORD,North America,Chicago,183,0.00
35.158.110.81,2086,0,false,ORD,North America,Chicago,183,0.00
18.195.115.225,2052,0,false,ORD,North America,Chicago,183,0.00
35.181.9.6,2052,0,false,ORD,North America,Chicago,183,0.00
18.192.99.94,2083,0,false,ORD,North America,Chicago,183,0.00
3.69.250.232,2096,0,false,ORD,North America,Chicago,183,0.00
35.158.110.81,2082,0,false,ORD,North America,Chicago,183,0.00
54.177.107.65,2095,0,false,ORD,North America,Chicago,183,0.00
18.195.115.225,2053,0,false,ORD,North America,Chicago,184,0.00
3.75.234.141,2096,0,false,ORD,North America,Chicago,184,0.00
15.237.150.154,443,0,false,ORD,North America,Chicago,184,0.00
15.237.150.154,2087,0,false,ORD,North America,Chicago,184,0.00
54.215.22.12,80,0,false,ORD,North America,Chicago,184,0.00
35.158.135.194,8880,0,false,ORD,North America,Chicago,184,0.00
3.67.39.1,2096,0,false,ORD,North America,Chicago,184,0.00
18.195.193.190,443,0,false,ORD,North America,Chicago,184,0.00
176.116.21.187,2053,80,false,LHR,Europe,London,184,0.00
13.38.131.202,2087,0,false,ORD,North America,Chicago,184,0.00
15.237.45.75,2087,0,false,ORD,North America,Chicago,184,0.00
15.237.84.29,80,0,false,ORD,North America,Chicago,184,0.00
54.217.187.243,2052,0,false,ORD,North America,Chicago,184,0.00
13.37.229.104,2082,0,false,ORD,North America,Chicago,184,0.00
15.237.45.75,2095,0,false,ORD,North America,Chicago,184,0.00
13.37.221.116,2086,0,false,ORD,North America,Chicago,184,0.00
176.116.21.140,2086,80,false,LHR,Europe,London,184,0.00
18.175.53.246,2053,0,false,ORD,North America,Chicago,184,0.00
18.201.86.89,2087,0,false,ORD,North America,Chicago,184,0.00
50.18.240.160,2086,0,false,ORD,North America,Chicago,184,0.00
13.38.0.229,2095,0,false,ORD,North America,Chicago,184,0.00
15.236.211.34,2083,0,false,ORD,North America,Chicago,184,0.00
54.217.187.243,2096,0,false,ORD,North America,Chicago,184,0.00
18.195.193.190,8880,0,false,ORD,North America,Chicago,184,0.00
3.70.208.67,2096,0,false,ORD,North America,Chicago,184,0.00
15.236.92.15,8080,0,false,ORD,North America,Chicago,184,0.00
15.237.84.29,443,0,false,ORD,North America,Chicago,184,0.00
18.195.115.225,8080,0,false,ORD,North America,Chicago,184,0.00
34.242.253.205,2095,0,false,ORD,North America,Chicago,184,0.00
3.77.92.95,2087,0,false,ORD,North America,Chicago,184,0.00
3.68.67.83,8080,0,false,ORD,North America,Chicago,184,0.00
176.116.21.74,2082,80,false,LHR,Europe,London,184,0.00
3.73.76.117,2087,0,false,ORD,North America,Chicago,184,0.00
18.197.39.191,2087,0,false,ORD,North America,Chicago,184,0.00
176.116.21.123,2053,80,false,LHR,Europe,London,184,0.00
52.19.153.232,2095,0,false,ORD,North America,Chicago,184,0.00
3.76.120.41,8880,0,false,ORD,North America,Chicago,184,0.00
18.175.53.246,2096,0,false,ORD,North America,Chicago,184,0.00
176.116.21.32,2096,80,false,LHR,Europe,London,184,0.00
15.237.106.18,8880,0,false,ORD,North America,Chicago,184,0.00
176.116.21.103,2096,80,false,LHR,Europe,London,184,0.00
15.236.179.125,443,0,false,ORD,North America,Chicago,184,0.00
54.177.96.222,2095,0,false,ORD,North America,Chicago,184,0.00
35.158.110.81,80,0,false,ORD,North America,Chicago,184,0.00
3.76.120.41,2096,0,false,ORD,North America,Chicago,184,0.00
176.116.21.134,2087,0,false,LHR,Europe,London,184,0.00
13.38.111.118,2082,0,false,ORD,North America,Chicago,184,0.00
15.237.84.29,2095,0,false,ORD,North America,Chicago,184,0.00
13.37.229.104,2096,0,false,ORD,North America,Chicago,184,0.00
3.69.250.232,2095,0,false,ORD,North America,Chicago,184,0.00
3.69.250.232,2052,0,false,ORD,North America,Chicago,184,0.00
63.35.220.225,2082,0,false,ORD,North America,Chicago,184,0.00
13.37.247.192,8880,0,false,ORD,North America,Chicago,184,0.00
13.38.111.118,80,0,false,ORD,North America,Chicago,184,0.00
13.56.247.66,2082,0,false,ORD,North America,Chicago,184,0.00
3.77.43.157,2096,0,false,ORD,North America,Chicago,184,0.00
35.158.110.81,2087,0,false,ORD,North America,Chicago,184,0.00
15.237.58.125,2083,0,false,ORD,North America,Chicago,184,0.00
35.181.9.6,8080,0,false,ORD,North America,Chicago,184,0.00
3.75.234.141,2087,0,false,ORD,North America,Chicago,184,0.00
3.68.67.83,2096,0,false,ORD,North America,Chicago,184,0.00
35.158.135.194,443,0,false,ORD,North America,Chicago,184,0.00
18.201.86.89,2083,0,false,ORD,North America,Chicago,184,0.00
3.124.184.30,2053,0,false,ORD,North America,Chicago,184,0.00
18.197.39.191,2083,0,false,ORD,North America,Chicago,184,0.00
15.236.211.34,2052,0,false,ORD,North America,Chicago,184,0.00
18.196.251.205,2053,0,false,ORD,North America,Chicago,184,0.00
34.245.159.61,8443,0,false,ORD,North America,Chicago,184,0.00
3.70.21.2,8080,0,false,ORD,North America,Chicago,184,0.00
18.169.131.73,2082,0,false,ORD,North America,Chicago,184,0.00
15.237.106.18,8080,0,false,ORD,North America,Chicago,184,0.00
3.69.250.232,8880,0,false,ORD,North America,Chicago,184,0.00
54.177.233.59,8443,0,false,ORD,North America,Chicago,184,0.00
3.68.67.83,2053,0,false,ORD,North America,Chicago,184,0.00
3.255.168.34,2096,0,false,ORD,North America,Chicago,184,0.00
3.71.75.45,2095,0,false,ORD,North America,Chicago,184,0.00
15.237.57.72,443,0,false,ORD,North America,Chicago,184,0.00
176.116.21.232,2086,80,false,LHR,Europe,London,184,0.00
3.66.228.107,2083,0,false,ORD,North America,Chicago,184,0.00
54.176.110.124,2086,0,false,ORD,North America,Chicago,185,0.00
54.217.187.243,2087,0,false,ORD,North America,Chicago,185,0.00
3.253.112.229,8880,0,false,ORD,North America,Chicago,185,0.00
3.77.92.95,2095,0,false,ORD,North America,Chicago,185,0.00
52.56.54.172,2095,0,false,ORD,North America,Chicago,185,0.00
3.69.250.232,2053,0,false,ORD,North America,Chicago,185,0.00
176.116.21.137,2083,0,false,LHR,Europe,London,185,0.00
3.72.81.223,80,0,false,ORD,North America,Chicago,185,0.00
34.242.253.205,2083,0,false,ORD,North America,Chicago,185,0.00
3.77.92.95,2053,0,false,ORD,North America,Chicago,185,0.00
50.18.240.160,443,0,false,ORD,North America,Chicago,185,0.00
3.69.250.232,80,0,false,ORD,North America,Chicago,185,0.00
176.116.21.91,2096,80,false,LHR,Europe,London,185,0.00
3.70.21.2,2082,0,false,ORD,North America,Chicago,185,0.00
18.195.115.225,2083,0,false,ORD,North America,Chicago,185,0.00
54.215.62.8,8080,0,false,ORD,North America,Chicago,185,0.00
3.77.92.95,2096,0,false,ORD,North America,Chicago,185,0.00
13.40.53.234,80,443,true,LHR,Europe,London,185,0.00
176.116.21.73,2096,80,false,LHR,Europe,London,185,0.00
34.245.20.7,2087,0,false,ORD,North America,Chicago,185,0.00
15.237.25.107,8443,0,false,ORD,North America,Chicago,185,0.00
18.195.115.225,443,0,false,ORD,North America,Chicago,185,0.00
50.18.240.160,80,0,false,ORD,North America,Chicago,185,0.00
3.255.247.166,2082,0,false,ORD,North America,Chicago,185,0.00
18.200.248.168,2096,0,false,ORD,North America,Chicago,185,0.00
18.169.186.126,8880,0,false,ORD,North America,Chicago,185,0.00
54.219.144.56,2052,0,false,ORD,North America,Chicago,185,0.00
176.116.21.80,2083,80,false,LHR,Europe,London,185,0.00
3.68.67.83,80,0,false,ORD,North America,Chicago,185,0.00
34.244.46.214,2052,0,false,ORD,North America,Chicago,185,0.00
3.73.76.117,80,0,false,ORD,North America,Chicago,185,0.00
3.75.234.141,2082,0,false,ORD,North America,Chicago,185,0.00
54.193.30.242,2053,0,false,ORD,North America,Chicago,185,0.00
34.245.20.7,2086,0,false,ORD,North America,Chicago,185,0.00
176.116.21.184,2087,80,false,LHR,Europe,London,185,0.00
176.116.21.180,2082,80,false,LHR,Europe,London,185,0.00
54.219.0.80,8443,0,false,ORD,North America,Chicago,185,0.00
3.101.89.77,2086,0,false,ORD,North America,Chicago,185,0.00
34.252.189.195,2096,0,false,ORD,North America,Chicago,185,0.00
18.200.248.168,2082,0,false,ORD,North America,Chicago,185,0.00
34.242.253.205,2096,0,false,ORD,North America,Chicago,185,0.00
176.116.21.153,2087,80,false,LHR,Europe,London,185,0.00
3.75.240.70,2087,0,false,ORD,North America,Chicago,185,0.00
34.254.204.172,2096,0,false,ORD,North America,Chicago,185,0.00
13.38.115.167,443,0,false,ORD,North America,Chicago,185,0.00
34.246.181.183,443,0,false,ORD,North America,Chicago,185,0.00
18.197.39.191,2082,0,false,ORD,North America,Chicago,185,0.00
18.185.104.46,2083,0,false,ORD,North America,Chicago,185,0.00
54.215.62.8,2083,0,false,ORD,North America,Chicago,185,0.00
176.34.140.12,2096,0,false,ORD,North America,Chicago,185,0.00
18.195.115.225,8880,0,false,ORD,North America,Chicago,185,0.00
52.30.242.7,8443,0,false,ORD,North America,Chicago,185,0.00
3.79.42.131,8443,0,false,ORD,North America,Chicago,185,0.00
35.181.5.220,80,0,false,ORD,North America,Chicago,185,0.00
34.254.178.33,8080,0,false,ORD,North America,Chicago,185,0.00
18.201.86.89,8880,0,false,ORD,North America,Chicago,185,0.00
3.70.208.67,2082,0,false,ORD,North America,Chicago,185,0.00
35.181.9.6,2087,0,false,ORD,North America,Chicago,186,0.00
50.18.240.160,2082,0,false,ORD,North America,Chicago,186,0.00
3.73.76.117,2096,0,false,ORD,North America,Chicago,186,0.00
176.116.21.124,2095,80,false,LHR,Europe,London,186,0.00
176.34.140.12,443,0,false,ORD,North America,Chicago,186,0.00
34.251.59.184,8080,0,false,ORD,North America,Chicago,186,0.00
18.201.86.89,2086,0,false,ORD,North America,Chicago,186,0.00
13.56.211.221,2086,0,false,ORD,North America,Chicago,186,0.00
35.181.5.220,2053,0,false,ORD,North America,Chicago,186,0.00
3.68.65.85,2086,0,false,ORD,North America,Chicago,186,0.00
176.116.21.36,2053,80,false,LHR,Europe,London,186,0.00
176.116.21.186,2087,80,false,LHR,Europe,London,186,0.00
13.36.230.41,8443,0,false,ORD,North America,Chicago,186,0.00
3.68.65.85,443,0,false,ORD,North America,Chicago,186,0.00
3.253.16.236,8880,0,false,ORD,North America,Chicago,186,0.00
16.171.53.87,443,0,true,OSL,Europe,Oslo,186,0.00
52.56.54.172,443,0,false,ORD,North America,Chicago,186,0.00
54.215.22.12,2082,0,false,ORD,North America,Chicago,186,0.00
54.177.233.59,443,0,false,ORD,North America,Chicago,186,0.00
13.57.27.53,2087,0,false,ORD,North America,Chicago,186,0.00
54.217.187.243,2086,0,false,ORD,North America,Chicago,186,0.00
52.19.229.176,2082,0,false,ORD,North America,Chicago,186,0.00
18.203.243.192,2095,0,false,ORD,North America,Chicago,186,0.00
176.116.21.101,2082,80,false,LHR,Europe,London,186,0.00
34.254.200.82,2053,0,false,ORD,North America,Chicago,186,0.00
34.245.159.61,2086,0,false,ORD,North America,Chicago,186,0.00
52.53.125.37,2082,0,false,ORD,North America,Chicago,186,0.00
54.177.233.59,8880,0,false,ORD,North America,Chicago,186,0.00
176.116.21.104,2096,80,false,LHR,Europe,London,186,0.00
50.18.240.160,2083,0,false,ORD,North America,Chicago,186,0.00
176.116.21.132,2087,80,false,LHR,Europe,London,186,0.00
3.101.65.124,2086,0,false,ORD,North America,Chicago,186,0.00
3.255.99.141,8880,0,false,ORD,North America,Chicago,187,0.00
52.56.54.172,80,0,false,ORD,North America,Chicago,187,0.00
54.215.62.8,443,0,false,ORD,North America,Chicago,187,0.00
35.181.9.6,2086,0,false,ORD,North America,Chicago,187,0.00
13.57.192.117,2096,0,false,ORD,North America,Chicago,187,0.00
13.38.115.167,2082,0,false,ORD,North America,Chicago,187,0.00
51.20.181.164,443,0,false,ORD,North America,Chicago,187,0.00
35.177.55.124,8080,443,true,LHR,Europe,London,187,0.00
35.181.5.220,2052,0,false,ORD,North America,Chicago,187,0.00
3.249.94.143,2086,0,false,ORD,North America,Chicago,187,0.00
15.236.211.34,2096,0,false,ORD,North America,Chicago,187,0.00
18.201.86.89,8443,0,false,ORD,North America,Chicago,187,0.00
50.18.36.14,2096,0,false,ORD,North America,Chicago,187,0.00
13.49.223.32,8880,0,false,ORD,North America,Chicago,187,0.00
3.255.247.166,443,0,false,ORD,North America,Chicago,187,0.00
52.19.153.232,2086,0,false,ORD,North America,Chicago,187,0.00
54.219.144.56,8080,0,false,ORD,North America,Chicago,187,0.00
50.18.36.14,443,0,false,ORD,North America,Chicago,187,0.00
13.56.211.221,8443,0,false,ORD,North America,Chicago,187,0.00
13.60.61.112,2086,0,false,ORD,North America,Chicago,187,0.00
3.249.94.143,2096,0,false,ORD,North America,Chicago,187,0.00
3.101.65.124,2083,0,false,ORD,North America,Chicago,187,0.00
18.168.196.23,8443,0,false,ORD,North America,Chicago,187,0.00
54.177.96.222,2086,0,false,ORD,North America,Chicago,187,0.00
176.116.21.136,2082,80,false,LHR,Europe,London,187,0.00
34.244.46.214,2086,0,false,ORD,North America,Chicago,187,0.00
13.57.192.117,2083,0,false,ORD,North America,Chicago,187,0.00
52.19.153.232,8443,0,false,ORD,North America,Chicago,187,0.00
54.183.104.27,8080,0,false,ORD,North America,Chicago,187,0.00
3.68.67.83,2087,0,false,ORD,North America,Chicago,187,0.00
16.170.234.15,80,0,false,ORD,North America,Chicago,187,0.00
51.20.141.247,2086,0,false,ORD,North America,Chicago,187,0.00
54.215.22.12,2053,0,false,ORD,North America,Chicago,187,0.00
52.19.153.232,2053,0,false,ORD,North America,Chicago,187,0.00
35.181.5.220,443,0,false,ORD,North America,Chicago,187,0.00
13.57.236.173,2082,0,false,ORD,North America,Chicago,187,0.00
34.251.59.184,2052,0,false,ORD,North America,Chicago,187,0.00
13.49.77.7,2083,0,false,ORD,North America,Chicago,187,0.00
54.219.144.56,443,0,false,ORD,North America,Chicago,187,0.00
3.249.94.143,2082,0,false,ORD,North America,Chicago,187,0.00
3.124.184.30,2087,0,false,ORD,North America,Chicago,187,0.00
34.252.189.195,2053,0,false,ORD,North America,Chicago,187,0.00
54.217.187.243,443,0,false,ORD,North America,Chicago,187,0.00
18.200.248.168,8080,0,false,ORD,North America,Chicago,187,0.00
13.56.200.110,443,0,false,ORD,North America,Chicago,187,0.00
13.56.200.110,8443,0,false,ORD,North America,Chicago,187,0.00
13.49.23.184,8443,0,false,ORD,North America,Chicago,187,0.00
13.57.192.117,2087,0,false,ORD,North America,Chicago,187,0.00
16.170.0.206,443,443,true,ARN,Europe,Stockholm,187,0.00
18.171.143.22,2052,0,false,ORD,North America,Chicago,187,0.00
13.56.200.110,2052,0,false,ORD,North America,Chicago,187,0.00
54.219.120.119,2095,0,false,ORD,North America,Chicago,187,0.00
34.244.46.214,8443,0,false,ORD,North America,Chicago,187,0.00
13.57.27.53,443,0,false,ORD,North America,Chicago,187,0.00
35.177.189.190,80,443,true,LHR,Europe,London,187,0.00
18.185.174.133,2052,0,false,ORD,North America,Chicago,187,0.00
54.217.187.243,8443,0,false,ORD,North America,Chicago,187,0.00
3.101.65.124,443,0,false,ORD,North America,Chicago,187,0.00
13.49.223.32,443,0,false,ORD,North America,Chicago,187,0.00
15.237.207.101,80,0,false,ORD,North America,Chicago,187,0.00
13.49.77.7,2087,0,false,ORD,North America,Chicago,188,0.00
3.101.65.124,2082,0,false,ORD,North America,Chicago,188,0.00
3.101.65.124,8443,0,false,ORD,North America,Chicago,188,0.00
50.18.134.9,2052,0,false,ORD,North America,Chicago,188,0.00
54.215.209.53,2086,0,false,ORD,North America,Chicago,188,0.00
52.47.145.106,2053,0,false,ORD,North America,Chicago,188,0.00
54.215.209.53,2083,0,false,ORD,North America,Chicago,188,0.00
3.70.21.2,2052,0,false,ORD,North America,Chicago,188,0.00
13.49.23.184,2086,0,false,ORD,North America,Chicago,188,0.00
51.20.35.202,2052,0,false,ORD,North America,Chicago,188,0.00
54.219.144.56,2083,0,false,ORD,North America,Chicago,188,0.00
13.49.23.184,2083,0,false,ORD,North America,Chicago,188,0.00
3.101.65.124,2052,0,false,ORD,North America,Chicago,188,0.00
54.183.104.27,2053,0,false,ORD,North America,Chicago,188,0.00
54.177.233.59,2053,0,false,ORD,North America,Chicago,188,0.00
13.56.209.153,8443,0,false,ORD,North America,Chicago,188,0.00
16.170.140.185,2095,0,false,ORD,North America,Chicago,188,0.00
13.49.223.32,2083,0,false,ORD,North America,Chicago,188,0.00
3.101.65.124,2053,0,false,ORD,North America,Chicago,188,0.00
3.70.21.2,80,0,false,ORD,North America,Chicago,188,0.00
50.18.134.9,8880,0,false,ORD,North America,Chicago,188,0.00
54.215.22.12,2096,0,false,ORD,North America,Chicago,188,0.00
54.219.144.56,8443,0,false,ORD,North America,Chicago,188,0.00
13.57.27.53,8880,0,false,ORD,North America,Chicago,188,0.00
13.57.185.10,2095,0,false,ORD,North America,Chicago,188,0.00
3.101.105.217,8080,0,false,ORD,North America,Chicago,188,0.00
13.56.211.221,2082,0,false,ORD,North America,Chicago,188,0.00
50.18.36.14,2095,0,false,ORD,North America,Chicago,188,0.00
52.53.125.37,443,0,false,ORD,North America,Chicago,188,0.00
52.47.88.60,2082,0,false,ORD,North America,Chicago,188,0.00
13.56.211.221,2087,0,false,ORD,North America,Chicago,188,0.00
54.193.211.93,2083,0,false,ORD,North America,Chicago,188,0.00
34.242.253.205,8080,0,false,ORD,North America,Chicago,188,0.00
13.49.223.32,2082,0,false,ORD,North America,Chicago,188,0.00
13.56.247.66,2087,0,false,ORD,North America,Chicago,188,0.00
3.101.89.77,8443,0,false,ORD,North America,Chicago,188,0.00
54.155.152.189,8443,0,false,ORD,North America,Chicago,188,0.00
13.56.247.74,2083,0,false,ORD,North America,Chicago,188,0.00
13.57.185.10,8443,0,false,ORD,North America,Chicago,188,0.00
52.30.242.7,2095,0,false,ORD,North America,Chicago,188,0.00
13.49.223.32,2095,0,false,ORD,North America,Chicago,188,0.00
54.219.120.119,2083,0,false,ORD,North America,Chicago,188,0.00
54.219.0.80,80,0,false,ORD,North America,Chicago,188,0.00
34.245.90.167,443,0,false,ORD,North America,Chicago,188,0.00
54.219.144.56,2095,0,false,ORD,North America,Chicago,188,0.00
16.170.234.15,2082,0,false,ORD,North America,Chicago,188,0.00
13.56.211.221,443,0,false,ORD,North America,Chicago,188,0.00
16.16.182.59,2086,0,false,ORD,North America,Chicago,188,0.00
16.171.114.107,2087,0,false,ORD,North America,Chicago,188,0.00
54.215.209.53,8443,0,false,ORD,North America,Chicago,188,0.00
16.16.182.59,2083,0,false,ORD,North America,Chicago,188,0.00
3.255.99.141,443,0,false,ORD,North America,Chicago,188,0.00
13.49.223.32,2052,0,false,ORD,North America,Chicago,188,0.00
176.116.21.136,2086,80,false,LHR,Europe,London,188,0.00
54.219.144.56,2082,0,false,ORD,North America,Chicago,188,0.00
3.101.65.124,8080,0,false,ORD,North America,Chicago,188,0.00
51.20.142.96,2053,0,false,ORD,North America,Chicago,188,0.00
3.101.89.77,80,0,false,ORD,North America,Chicago,188,0.00
3.249.94.143,2095,0,false,ORD,North America,Chicago,188,0.00
3.101.105.217,2095,0,false,ORD,North America,Chicago,188,0.00
50.18.134.9,2083,0,false,ORD,North America,Chicago,188,0.00
13.49.77.7,8880,0,false,ORD,North America,Chicago,188,0.00
54.183.104.27,443,0,false,ORD,North America,Chicago,188,0.00
3.101.65.124,2087,0,false,ORD,North America,Chicago,188,0.00
18.203.243.192,8080,0,false,ORD,North America,Chicago,188,0.00
35.181.5.220,8880,0,false,ORD,North America,Chicago,188,0.00
13.49.223.32,8443,0,false,ORD,North America,Chicago,188,0.00
