IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.245.55.202,8443,0,true,NRT,Asia Pacific,Tokyo,219,0.01
8.219.51.227,2053,0,true,SIN,Asia Pacific,Singapore,102,0.01
8.219.110.41,2083,0,true,SIN,Asia Pacific,Singapore,109,0.01
47.236.172.247,2053,0,true,SIN,Asia Pacific,Singapore,183,0.01
47.236.6.170,2096,0,true,SIN,Asia Pacific,Singapore,63,0.01
8.219.102.123,2053,0,true,SIN,Asia Pacific,Singapore,144,0.01
47.74.54.182,2096,0,true,NRT,Asia Pacific,Tokyo,149,0.01
8.219.51.227,2096,0,true,SIN,Asia Pacific,Singapore,83,0.01
47.74.43.143,2053,0,true,NRT,Asia Pacific,Tokyo,101,0.01
8.219.216.234,2053,0,true,SIN,Asia Pacific,Singapore,138,0.01
47.245.12.189,2096,0,true,NRT,Asia Pacific,Tokyo,170,0.01
8.219.251.207,2087,0,true,SIN,Asia Pacific,Singapore,119,0.01
8.219.110.41,2096,0,true,SIN,Asia Pacific,Singapore,107,0.01
8.219.193.97,2053,0,true,SIN,Asia Pacific,Singapore,122,0.01
47.236.6.170,2083,0,true,SIN,Asia Pacific,Singapore,75,0.01
47.236.99.59,2083,0,true,SIN,Asia Pacific,Singapore,67,0.01
47.91.22.66,8443,0,true,NRT,Asia Pacific,Tokyo,123,0.01
8.219.208.104,2096,0,true,SIN,Asia Pacific,Singapore,138,0.01
8.219.102.123,2096,0,true,SIN,Asia Pacific,Singapore,60,0.01
47.245.59.167,8443,0,true,NRT,Asia Pacific,Tokyo,169,0.01
8.219.210.214,2087,0,true,SIN,Asia Pacific,Singapore,123,0.01
47.245.59.167,8443,0,true,NRT,Asia Pacific,Tokyo,140,0.01
47.74.6.157,2083,0,true,NRT,Asia Pacific,Tokyo,179,0.01
8.219.110.248,2096,0,true,SIN,Asia Pacific,Singapore,77,0.01
8.219.110.41,2096,0,true,SIN,Asia Pacific,Singapore,87,0.01
8.219.193.97,2087,0,true,SIN,Asia Pacific,Singapore,103,0.01
47.74.43.143,8443,0,true,NRT,Asia Pacific,Tokyo,169,0.01
8.219.193.97,2053,0,true,SIN,Asia Pacific,Singapore,104,0.01
47.74.43.143,2053,0,true,NRT,Asia Pacific,Tokyo,91,0.01
47.245.31.153,8443,0,true,NRT,Asia Pacific,Tokyo,116,0.01
8.222.171.236,2087,0,true,SIN,Asia Pacific,Singapore,124,0.01
47.74.54.182,2087,0,true,NRT,Asia Pacific,Tokyo,129,0.01
47.236.6.170,8443,0,true,SIN,Asia Pacific,Singapore,108,0.01
8.222.212.255,2053,0,true,SIN,Asia Pacific,Singapore,158,0.01
8.219.208.104,2096,0,true,SIN,Asia Pacific,Singapore,112,0.01
47.245.14.74,2087,0,true,NRT,Asia Pacific,Tokyo,138,0.01
8.219.199.70,2096,0,true,SIN,Asia Pacific,Singapore,128,0.01
47.245.52.197,2096,0,true,NRT,Asia Pacific,Tokyo,192,0.01
8.219.251.207,8443,0,true,SIN,Asia Pacific,Singapore,147,0.01
47.245.37.56,8443,0,true,NRT,Asia Pacific,Tokyo,202,0.01
47.245.37.56,2096,0,true,NRT,Asia Pacific,Tokyo,159,0.01
47.91.22.66,2053,0,true,NRT,Asia Pacific,Tokyo,114,0.01
47.245.39.116,2087,0,true,NRT,Asia Pacific,Tokyo,176,0.01
47.245.39.116,2053,0,true,NRT,Asia Pacific,Tokyo,261,0.01
47.245.37.56,8443,0,true,NRT,Asia Pacific,Tokyo,245,0.01
8.219.123.11,2087,0,true,SIN,Asia Pacific,Singapore,48,0.01
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,0.01
47.74.43.143,2087,0,true,NRT,Asia Pacific,Tokyo,129,0.01
47.245.39.116,2083,0,true,NRT,Asia Pacific,Tokyo,85,0.01
8.222.145.43,8443,0,true,SIN,Asia Pacific,Singapore,63,0.01
8.219.123.11,2096,0,true,SIN,Asia Pacific,Singapore,45,0.01
8.219.239.79,2083,0,true,SIN,Asia Pacific,Singapore,171,0.01
47.74.6.55,2053,0,true,NRT,Asia Pacific,Tokyo,94,0.01
47.236.175.53,2053,0,true,SIN,Asia Pacific,Singapore,177,0.01
8.219.110.41,2087,0,true,SIN,Asia Pacific,Singapore,42,0.01
47.245.52.197,8443,0,true,NRT,Asia Pacific,Tokyo,183,0.01
8.219.153.253,8443,0,true,SIN,Asia Pacific,Singapore,109,0.01
8.219.143.124,2087,0,true,SIN,Asia Pacific,Singapore,91,0.01
47.245.39.116,8443,0,true,NRT,Asia Pacific,Tokyo,227,0.01
8.219.54.152,2087,0,true,SIN,Asia Pacific,Singapore,80,0.01
47.74.6.157,2053,0,true,NRT,Asia Pacific,Tokyo,177,0.01
8.219.102.123,8443,0,true,SIN,Asia Pacific,Singapore,59,0.01
8.219.56.244,2096,0,true,SIN,Asia Pacific,Singapore,58,0.01
47.74.53.112,2087,0,true,NRT,Asia Pacific,Tokyo,126,0.01
47.236.172.247,8443,0,true,SIN,Asia Pacific,Singapore,120,0.01
47.236.172.247,2096,0,true,SIN,Asia Pacific,Singapore,179,0.01
8.219.199.70,2087,0,true,SIN,Asia Pacific,Singapore,171,0.01
47.74.6.157,2087,0,true,NRT,Asia Pacific,Tokyo,182,0.01
8.222.199.55,2096,0,true,SIN,Asia Pacific,Singapore,79,0.01
47.245.59.167,2083,0,true,NRT,Asia Pacific,Tokyo,187,0.01
8.219.208.104,8443,0,true,SIN,Asia Pacific,Singapore,178,0.01
8.219.123.11,8443,0,true,SIN,Asia Pacific,Singapore,92,0.01
47.245.55.202,2053,0,true,NRT,Asia Pacific,Tokyo,156,0.01
47.236.164.65,2087,0,true,SIN,Asia Pacific,Singapore,156,0.01
47.236.169.202,2053,0,true,SIN,Asia Pacific,Singapore,205,0.01
8.219.199.70,2053,0,true,SIN,Asia Pacific,Singapore,96,0.01
8.219.193.97,2083,0,true,SIN,Asia Pacific,Singapore,169,0.01
8.219.110.248,2087,0,true,SIN,Asia Pacific,Singapore,55,0.01
47.245.59.167,2053,0,true,NRT,Asia Pacific,Tokyo,174,0.01
8.219.251.207,2083,0,true,SIN,Asia Pacific,Singapore,149,0.01
47.245.31.153,2096,0,true,NRT,Asia Pacific,Tokyo,210,0.01
8.219.208.104,2053,0,true,SIN,Asia Pacific,Singapore,138,0.01
47.245.31.153,2083,0,true,NRT,Asia Pacific,Tokyo,167,0.01
8.219.110.41,2087,0,true,SIN,Asia Pacific,Singapore,85,0.01
47.74.54.182,2053,0,true,NRT,Asia Pacific,Tokyo,159,0.01
47.245.55.202,2096,0,true,NRT,Asia Pacific,Tokyo,172,0.01
47.245.55.202,2083,0,true,NRT,Asia Pacific,Tokyo,166,0.01
47.242.68.32,443,443,true,HKG,Asia Pacific,Hong Kong,55,0.01
47.245.52.197,2053,0,true,NRT,Asia Pacific,Tokyo,195,0.01
8.212.27.208,2052,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.212.26.41,8880,0,false,HKG,Asia Pacific,Hong Kong,32,0.00
8.212.26.72,8880,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.222.217.39,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.212.26.72,8080,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.26.41,8080,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.212.26.72,8880,0,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.212.26.41,8080,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.212.27.208,8880,0,false,HKG,Asia Pacific,Hong Kong,32,0.00
8.212.27.208,2052,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.212.26.41,2052,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.212.27.208,8880,0,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.212.26.72,8080,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.212.27.208,8080,0,false,HKG,Asia Pacific,Hong Kong,188,0.00
8.212.27.208,8080,0,false,HKG,Asia Pacific,Hong Kong,32,0.00
8.212.26.41,2052,0,false,HKG,Asia Pacific,Hong Kong,33,0.00
8.212.26.41,8880,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.212.26.72,2052,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.212.26.72,2052,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.242.68.32,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.194.141,80,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.107.80,80,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.125.142,80,0,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.57.9.17,80,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.76.221.69,80,0,false,HKG,Asia Pacific,Hong Kong,32,0.00
8.217.150.123,2082,0,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.92.53,80,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.150.123,2082,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.1.224,80,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.15.205,80,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.152.174,80,0,false,HKG,Asia Pacific,Hong Kong,32,0.00
8.218.32.82,80,0,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.57.9.17,80,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.212.10.84,80,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.212.10.84,80,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.32.82,80,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.3.165,2082,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.241.108.243,80,0,false,SIN,Asia Pacific,Singapore,47,0.00
8.218.56.91,2082,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.216.129.236,80,0,false,SIN,Asia Pacific,Singapore,63,0.00
8.219.10.250,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.216.129.133,80,0,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.13.101,80,0,false,SIN,Asia Pacific,Singapore,21,0.00
8.216.129.133,80,0,false,SIN,Asia Pacific,Singapore,62,0.00
47.241.79.232,80,0,false,SIN,Asia Pacific,Singapore,20,0.00
47.241.108.243,80,0,false,SIN,Asia Pacific,Singapore,42,0.00
8.216.129.199,80,0,false,SIN,Asia Pacific,Singapore,26,0.00
47.245.95.160,80,0,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.253.196,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
47.236.13.101,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
47.245.93.164,80,0,false,SIN,Asia Pacific,Singapore,9,0.00
47.241.79.232,80,0,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.120.78,80,0,false,SIN,Asia Pacific,Singapore,490,0.00
8.219.84.227,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
47.88.85.205,80,0,false,SJC,North America,San Jose,172,0.00
47.254.2.39,80,0,false,SJC,North America,San Jose,176,0.00
47.89.246.89,80,0,false,SJC,North America,San Jose,176,0.00
47.251.18.161,80,0,false,SJC,North America,San Jose,179,0.00
47.88.46.210,80,0,false,SJC,North America,San Jose,180,0.00
47.251.62.49,80,0,false,SJC,North America,San Jose,171,0.00
47.251.48.50,80,0,false,SJC,North America,San Jose,177,0.00
8.209.240.182,80,0,false,NRT,Asia Pacific,Tokyo,77,0.00
47.254.127.28,80,0,false,SJC,North America,San Jose,185,0.00
47.74.39.193,80,0,false,NRT,Asia Pacific,Tokyo,86,0.00
47.254.52.145,8080,0,false,SJC,North America,San Jose,179,0.00
8.219.80.164,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.211.85,80,0,false,SIN,Asia Pacific,Singapore,11,0.00
47.74.39.193,80,0,false,NRT,Asia Pacific,Tokyo,93,0.00
47.251.50.238,80,0,false,SJC,North America,San Jose,170,0.00
47.89.251.204,80,0,false,SJC,North America,San Jose,174,0.00
47.89.218.27,80,0,false,SJC,North America,San Jose,181,0.00
47.89.218.27,80,0,false,SJC,North America,San Jose,179,0.00
8.219.211.85,80,0,false,SIN,Asia Pacific,Singapore,9,0.00
8.216.129.236,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
47.251.58.176,80,0,false,SJC,North America,San Jose,171,0.00
8.211.168.133,80,0,false,NRT,Asia Pacific,Tokyo,70,0.00
8.209.246.241,80,0,false,NRT,Asia Pacific,Tokyo,79,0.00
47.88.85.205,80,0,false,SJC,North America,San Jose,177,0.00
198.11.175.2,80,0,false,SJC,North America,San Jose,177,0.00
47.254.95.161,80,0,false,SJC,North America,San Jose,174,0.00
8.211.168.133,80,0,false,NRT,Asia Pacific,Tokyo,75,0.00
8.213.136.154,80,0,false,ICN,Asia Pacific,Seoul,68,0.00
47.251.9.44,80,0,false,SJC,North America,San Jose,171,0.00
8.219.2.232,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
47.88.2.156,80,0,false,SJC,North America,San Jose,179,0.00
47.74.9.5,80,0,false,NRT,Asia Pacific,Tokyo,91,0.00
47.254.79.159,80,0,false,SJC,North America,San Jose,173,0.00
8.219.197.243,80,0,false,SIN,Asia Pacific,Singapore,7,0.00
47.243.201.231,80,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.74.9.5,80,0,false,NRT,Asia Pacific,Tokyo,72,0.00
8.218.222.23,80,0,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.254.45.63,80,0,false,SJC,North America,San Jose,174,0.00
8.218.190.233,8080,0,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.89.233.134,8080,0,false,SJC,North America,San Jose,178,0.00
8.213.144.82,80,0,false,ICN,Asia Pacific,Seoul,65,0.00
139.95.1.216,80,0,false,HKG,Asia Pacific,Hong Kong,32,0.00
149.129.85.67,80,0,false,HKG,Asia Pacific,Hong Kong,64,0.00
149.129.85.67,80,0,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.76.253.159,80,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.62.150,8080,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.213.137.133,80,0,false,ICN,Asia Pacific,Seoul,78,0.00
149.129.85.67,80,0,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.254.82.224,8080,0,false,SJC,North America,San Jose,172,0.00
47.251.7.248,80,0,false,SJC,North America,San Jose,177,0.00
47.251.61.86,80,0,false,SJC,North America,San Jose,173,0.00
47.89.233.134,8080,0,false,SJC,North America,San Jose,177,0.00
47.242.226.197,80,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.236.170.96,80,0,false,SIN,Asia Pacific,Singapore,62,0.00
47.240.11.186,80,0,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.219.243.162,80,0,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.248.181,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
47.251.57.109,80,0,false,SJC,North America,San Jose,176,0.00
8.213.156.108,80,0,false,ICN,Asia Pacific,Seoul,83,0.00
8.222.248.181,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.253.196,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
47.251.46.13,80,0,false,SJC,North America,San Jose,172,0.00
47.242.126.93,80,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.226.197,80,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.253.159,80,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.2.232,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.243.162,80,0,false,SIN,Asia Pacific,Singapore,9,0.00
8.209.241.207,8080,0,false,NRT,Asia Pacific,Tokyo,89,0.00
8.219.80.164,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.26.58,80,0,false,NRT,Asia Pacific,Tokyo,72,0.00
47.245.92.11,80,0,false,SIN,Asia Pacific,Singapore,16,0.00
8.218.155.75,80,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.201.231,80,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.251.48.219,80,0,false,SJC,North America,San Jose,171,0.00
47.88.104.114,80,0,false,SJC,North America,San Jose,183,0.00
47.89.209.125,80,0,false,SJC,North America,San Jose,199,0.00
47.89.209.125,80,0,false,SJC,North America,San Jose,176,0.00
47.254.123.32,8080,0,false,SJC,North America,San Jose,181,0.00
8.218.155.75,80,0,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.213.132.108,8080,0,false,ICN,Asia Pacific,Seoul,65,0.00
47.245.29.10,80,0,false,NRT,Asia Pacific,Tokyo,84,0.00
8.222.228.67,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
47.252.0.199,80,0,false,IAD,North America,Ashburn,235,0.00
47.253.49.99,80,0,false,IAD,North America,Ashburn,235,0.00
8.218.229.119,80,0,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.251.50.35,80,0,false,SJC,North America,San Jose,175,0.00
47.252.0.199,80,0,false,IAD,North America,Ashburn,235,0.00
47.252.30.247,80,0,false,IAD,North America,Ashburn,235,0.00
47.252.45.233,80,0,false,IAD,North America,Ashburn,235,0.00
47.253.58.67,80,0,false,IAD,North America,Ashburn,236,0.00
8.218.222.23,80,0,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.252.40.36,80,0,false,IAD,North America,Ashburn,236,0.00
47.90.223.7,80,0,false,IAD,North America,Ashburn,237,0.00
47.90.179.105,80,0,false,IAD,North America,Ashburn,236,0.00
47.252.45.233,80,0,false,IAD,North America,Ashburn,234,0.00
47.252.40.36,80,0,false,IAD,North America,Ashburn,241,0.00
47.253.62.206,80,0,false,IAD,North America,Ashburn,242,0.00
47.253.98.133,80,0,false,IAD,North America,Ashburn,236,0.00
47.90.188.85,80,0,false,IAD,North America,Ashburn,290,0.00
47.253.85.248,80,0,false,IAD,North America,Ashburn,237,0.00
47.89.137.209,80,0,false,IAD,North America,Ashburn,235,0.00
47.253.109.202,80,0,false,IAD,North America,Ashburn,295,0.00
47.253.83.18,8080,0,false,IAD,North America,Ashburn,235,0.00
47.253.92.36,80,0,false,IAD,North America,Ashburn,235,0.00
47.251.12.153,80,0,false,SJC,North America,San Jose,174,0.00
47.253.94.26,80,0,false,IAD,North America,Ashburn,233,0.00
47.90.183.200,80,0,false,IAD,North America,Ashburn,240,0.00
47.252.30.247,80,0,false,IAD,North America,Ashburn,295,0.00
47.253.94.26,80,0,false,IAD,North America,Ashburn,243,0.00
47.252.112.96,80,0,false,IAD,North America,Ashburn,235,0.00
47.90.221.1,80,0,false,IAD,North America,Ashburn,235,0.00
47.253.91.65,80,0,false,IAD,North America,Ashburn,235,0.00
47.89.157.230,80,0,false,IAD,North America,Ashburn,236,0.00
47.90.241.255,80,0,false,IAD,North America,Ashburn,237,0.00
47.252.112.96,80,0,false,IAD,North America,Ashburn,234,0.00
47.90.140.5,80,0,false,IAD,North America,Ashburn,241,0.00
47.90.165.243,80,0,false,IAD,North America,Ashburn,233,0.00
47.253.90.37,80,0,false,IAD,North America,Ashburn,235,0.00
47.253.116.116,80,0,false,IAD,North America,Ashburn,237,0.00
47.89.158.74,80,0,false,IAD,North America,Ashburn,244,0.00
47.253.90.104,80,0,false,IAD,North America,Ashburn,235,0.00
47.236.27.221,80,0,false,SIN,Asia Pacific,Singapore,37,0.00
8.210.211.2,80,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.213.147.111,80,0,false,ICN,Asia Pacific,Seoul,69,0.00
47.242.218.152,80,0,false,HKG,Asia Pacific,Hong Kong,607,0.00
8.222.204.136,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
8.219.10.250,80,0,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.204.136,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.210.238.120,80,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.232.52,80,0,false,HKG,Asia Pacific,Hong Kong,785,0.00
149.129.63.121,8080,0,false,SIN,Asia Pacific,Singapore,6,0.00
8.218.128.26,80,0,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.210.215.57,80,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.128.26,80,0,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.240.76.200,80,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
198.11.172.52,80,0,false,SJC,North America,San Jose,178,0.00
47.88.93.190,80,0,false,SJC,North America,San Jose,173,0.00
47.251.46.110,80,0,false,SJC,North America,San Jose,177,0.00
8.222.197.177,80,0,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.197.177,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.212.26.41,2086,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.212.27.208,2086,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.26.41,2086,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.212.27.208,2095,0,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.212.26.72,2086,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.222.191.81,80,0,false,SIN,Asia Pacific,Singapore,125,0.00
8.212.26.41,2095,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.217.157.57,8080,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.130.3,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.141.80,80,0,false,SIN,Asia Pacific,Singapore,16,0.00
8.212.27.208,2086,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.32.45,80,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.222.228.76,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
47.242.224.156,80,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.224.156,80,0,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.212.26.72,2095,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.27.208,2095,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.212.26.72,2095,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.212.26.41,2095,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.26.72,2086,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.179.149,8080,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.132.4,80,0,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.242.218.152,80,0,false,HKG,Asia Pacific,Hong Kong,650,0.00
8.219.185.32,80,0,false,SIN,Asia Pacific,Singapore,19,0.00
47.242.69.59,80,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.185.32,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
47.243.190.91,80,0,false,HKG,Asia Pacific,Hong Kong,31,0.00
8.222.152.169,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.136.196,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.138.164,2086,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.182.10,8880,8880,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.152.71,2095,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.159.252,2082,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.84.102,2052,2052,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.188.56,2083,2083,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.137.178,2052,2052,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.219.252,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.00
47.236.170.96,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.138.164,8880,8880,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.219.252,2086,2086,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.190.225,2086,2086,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.248.188,80,80,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.188.56,2095,2095,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.212.219,2087,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.219.228.193,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.193.208,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.183.31,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.193.208,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
47.236.171.20,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.145.164,2082,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.136.247,8080,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.150.197,2096,2096,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.226.15,8443,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.167.147,2053,0,true,SIN,Asia Pacific,Singapore,3,0.00
47.236.161.155,2086,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.209.223,8443,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.219.237.250,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.11.158,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.137.166,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.129.245,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.144.50,2083,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.174.108,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.144.219,2095,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.249.148,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.240.47,2087,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.174.108,2082,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.84.102,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.184.198,2087,2087,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.180.242,8080,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.133.247,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.202.163,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.164.44,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.214.13,2096,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.219.82.35,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.136.196,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.169.141,8080,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.170.58,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.221.109,2087,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.164.44,2086,0,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.149.107,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.168.24,8443,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.237.131,2096,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.167.8,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.229.102,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.208.83,2087,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.167.8,2082,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.129.32,2086,0,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.166.184,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
